CustomerID,Recency,Frequency,Monetary,Tenure,R,F,M,T,RFM_Segment,RFM_Score,RFM_Level,Cluster
17058.0,82,62,1179.89,240,2,3,3,2,2332,10,Loyal,Cluster 0
17059.0,30,516,3095.04,370,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
17060.0,266,5,234.24,266,1,1,1,3,1113,6,Promising,Cluster 1
17061.0,74,101,5116.13,232,2,3,4,2,2342,11,Loyal,Cluster 0
17062.0,314,71,534.47,370,1,3,2,4,1324,10,Loyal,Cluster 1
17063.0,9,82,1421.59,289,4,3,3,3,4333,13,Champions,Cluster 2
17064.0,59,62,859.35,327,2,3,3,3,2333,11,Loyal,Cluster 2
17065.0,143,1,-112.35,143,2,1,1,2,2112,6,Promising,Cluster 3
17068.0,12,297,4531.34,368,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17069.0,28,154,2655.2200000000003,373,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
17070.0,114,64,312.14,114,2,3,2,1,2321,8,Potential,Cluster 3
17071.0,9,148,2385.48,310,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
17073.0,18,174,1446.09,109,3,4,3,1,3431,11,Loyal,Cluster 0
17075.0,18,80,813.77,317,3,3,3,3,3333,12,Champions,Cluster 2
17076.0,36,25,841.0799999999999,365,3,2,3,4,3234,12,Champions,Cluster 2
17078.0,36,28,378.2,36,3,2,2,1,3221,8,Potential,Cluster 3
17079.0,78,2,118.80000000000001,78,2,1,1,1,2111,5,Needs Attention,Cluster 3
17080.0,22,9,285.5,270,3,1,1,3,3113,8,Potential,Cluster 3
17081.0,25,64,290.16,46,3,3,1,1,3311,8,Potential,Cluster 3
17082.0,33,81,2003.85,318,3,3,4,3,3343,13,Champions,Cluster 2
17083.0,109,52,1405.78,304,2,3,3,3,2333,11,Loyal,Cluster 2
17084.0,35,162,2949.75,35,3,4,4,1,3441,12,Champions,Cluster 0
17085.0,123,189,1555.05,363,2,4,3,4,2434,13,Champions,Cluster 2
17086.0,7,96,2050.08,64,4,3,4,1,4341,12,Champions,Cluster 0
17088.0,28,115,1991.01,254,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
17090.0,4,64,2041.8500000000001,354,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
17091.0,3,198,3802.81,368,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17092.0,50,125,1777.78,277,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
17094.0,318,15,270.20000000000005,322,1,1,1,3,1113,6,Promising,Cluster 1
17095.0,22,77,1088.2,335,3,3,3,4,3334,13,Champions,Cluster 2
17096.0,9,52,992.6800000000001,262,4,3,3,3,4333,13,Champions,Cluster 2
17097.0,2,213,937.92,365,4,4,3,4,4434,15,Can't Loose Them,Cluster 2
17100.0,18,65,971.74,18,3,3,3,1,3331,10,Loyal,Cluster 0
17101.0,10,42,1621.73,178,4,2,4,2,4242,12,Champions,Cluster 0
17102.0,262,1,25.5,262,1,1,1,3,1113,6,Promising,Cluster 1
17105.0,159,90,665.78,306,1,3,3,3,1333,10,Loyal,Cluster 1
17107.0,33,421,10380.43,278,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
17109.0,29,121,869.6800000000001,232,3,4,3,2,3432,12,Champions,Cluster 0
17110.0,165,12,163.29999999999998,165,1,1,1,2,1112,5,Needs Attention,Cluster 1
17111.0,47,30,248.61,47,3,2,1,1,3211,7,Promising,Cluster 3
17114.0,6,135,747.22,335,4,4,3,4,4434,15,Can't Loose Them,Cluster 2
17115.0,8,43,806.9000000000001,233,4,3,3,2,4332,12,Champions,Cluster 0
17117.0,288,9,116.19999999999999,288,1,1,1,3,1113,6,Promising,Cluster 1
17118.0,318,10,157.02,318,1,1,1,3,1113,6,Promising,Cluster 1
17119.0,3,38,593.61,60,4,2,2,1,4221,9,Potential,Cluster 3
17120.0,233,18,307.46,233,1,2,2,2,1222,7,Promising,Cluster 1
17122.0,119,7,138.32,119,2,1,1,2,2112,6,Promising,Cluster 3
17123.0,162,9,345.29999999999995,162,1,1,2,2,1122,6,Promising,Cluster 1
17124.0,185,32,298.89,185,1,2,2,2,1222,7,Promising,Cluster 1
17125.0,50,40,259.35,50,3,2,1,1,3211,7,Promising,Cluster 3
17126.0,152,262,991.85,363,1,4,3,4,1434,12,Champions,Cluster 2
17128.0,335,14,157.09,335,1,1,1,4,1114,7,Promising,Cluster 1
17131.0,5,134,2463.17,76,4,4,4,1,4441,13,Champions,Cluster 0
17133.0,16,27,4892.240000000001,266,4,2,4,3,4243,13,Champions,Cluster 2
17134.0,107,24,425.0,265,2,2,2,3,2223,9,Potential,Cluster 1
17135.0,16,52,1139.73,372,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
17138.0,276,24,380.5,276,1,2,2,3,1223,8,Potential,Cluster 1
17139.0,16,487,10585.57,289,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
17140.0,247,20,465.32,247,1,2,2,2,1222,7,Promising,Cluster 1
17142.0,239,15,579.0,239,1,1,2,2,1122,6,Promising,Cluster 1
17144.0,1,48,984.57,85,4,3,3,1,4331,11,Loyal,Cluster 0
17146.0,106,35,749.78,359,2,2,3,4,2234,11,Loyal,Cluster 1
17147.0,23,85,1679.64,312,3,3,4,3,3343,13,Champions,Cluster 2
17148.0,52,9,124.88,52,2,1,1,1,2111,5,Needs Attention,Cluster 3
17152.0,195,16,1503.5,263,1,1,3,3,1133,8,Potential,Cluster 1
17153.0,24,14,213.78,24,3,1,1,1,3111,6,Promising,Cluster 3
17154.0,75,23,329.34,75,2,2,2,1,2221,7,Promising,Cluster 3
17155.0,18,20,251.70000000000002,178,3,2,1,2,3212,8,Potential,Cluster 3
17157.0,8,15,306.55,176,4,1,2,2,4122,9,Potential,Cluster 3
17158.0,32,67,1266.97,360,3,3,3,4,3334,13,Champions,Cluster 2
17159.0,22,102,1534.73,172,3,3,3,2,3332,11,Loyal,Cluster 0
17160.0,31,229,3518.03,242,3,4,4,2,3442,13,Champions,Cluster 0
17162.0,29,105,1707.21,306,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
17163.0,22,5,293.1,78,3,1,1,1,3111,6,Promising,Cluster 3
17164.0,33,145,2466.4,273,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
17165.0,284,10,158.68,284,1,1,1,3,1113,6,Promising,Cluster 1
17166.0,39,14,189.49,204,3,1,1,2,3112,7,Promising,Cluster 3
17169.0,50,60,816.88,183,3,3,3,2,3332,11,Loyal,Cluster 0
17171.0,289,16,224.91,289,1,1,1,3,1113,6,Promising,Cluster 1
17172.0,75,16,313.26,79,2,1,2,1,2121,6,Promising,Cluster 3
17173.0,5,87,3755.65,131,4,3,4,2,4342,13,Champions,Cluster 0
17174.0,218,4,59.9,218,1,1,1,2,1112,5,Needs Attention,Cluster 1
17175.0,44,64,1430.94,296,3,3,3,3,3333,12,Champions,Cluster 2
17176.0,202,15,306.13,202,1,1,2,2,1122,6,Promising,Cluster 1
17179.0,178,80,711.79,361,1,3,3,4,1334,11,Loyal,Cluster 1
17180.0,56,131,780.38,316,2,4,3,3,2433,12,Champions,Cluster 2
17181.0,57,23,239.92000000000002,374,2,2,1,4,2214,9,Potential,Cluster 1
17183.0,8,76,3286.9100000000003,105,4,3,4,1,4341,12,Champions,Cluster 0
17186.0,47,2,144.0,60,3,1,1,1,3111,6,Promising,Cluster 3
17187.0,227,10,203.95,227,1,1,1,2,1112,5,Needs Attention,Cluster 1
17188.0,11,89,2275.58,362,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
17189.0,106,61,384.40000000000003,359,2,3,2,4,2324,11,Loyal,Cluster 1
17190.0,59,20,249.74,207,2,2,1,2,2212,7,Promising,Cluster 3
17191.0,28,237,2095.13,368,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
17193.0,36,35,1674.46,177,3,2,4,2,3242,11,Loyal,Cluster 0
17194.0,274,29,262.62,361,1,2,1,4,1214,8,Potential,Cluster 1
17197.0,30,29,1013.01,30,3,2,3,1,3231,9,Potential,Cluster 0
17198.0,24,96,692.22,371,3,3,3,4,3334,13,Champions,Cluster 2
17201.0,54,40,342.63,54,2,2,2,1,2221,7,Promising,Cluster 3
17203.0,36,152,3563.85,60,3,4,4,1,3441,12,Champions,Cluster 0
17204.0,169,67,1352.91,355,1,3,3,4,1334,11,Loyal,Cluster 1
17205.0,54,13,384.08,54,2,1,2,1,2121,6,Promising,Cluster 3
17206.0,53,7,204.24,53,2,1,1,1,2111,5,Needs Attention,Cluster 3
17211.0,27,213,2299.67,370,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
17212.0,253,4,226.85,253,1,1,1,2,1112,5,Needs Attention,Cluster 1
17213.0,40,164,2741.08,366,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
17214.0,60,104,984.12,359,2,4,3,4,2434,13,Champions,Cluster 2
17217.0,234,9,113.5,234,1,1,1,2,1112,5,Needs Attention,Cluster 1
17218.0,4,274,1960.72,368,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17219.0,32,25,114.23,32,3,2,1,1,3211,7,Promising,Cluster 3
17220.0,24,472,3198.25,364,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
17221.0,7,63,335.13,36,4,3,2,1,4321,10,Loyal,Cluster 0
17222.0,65,28,354.15,65,2,2,2,1,2221,7,Promising,Cluster 3
17223.0,310,49,426.79,368,1,3,2,4,1324,10,Loyal,Cluster 1
17226.0,309,21,393.49,309,1,2,2,3,1223,8,Potential,Cluster 1
17227.0,19,47,939.32,369,3,3,3,4,3334,13,Champions,Cluster 2
17228.0,16,208,1906.09,372,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17229.0,96,47,318.76,143,2,3,2,2,2322,9,Potential,Cluster 0
17230.0,264,73,3466.67,360,1,3,4,4,1344,12,Champions,Cluster 2
17231.0,12,546,3127.82,361,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17232.0,3,36,421.52,15,4,2,2,1,4221,9,Potential,Cluster 3
17233.0,35,25,190.88,35,3,2,1,1,3211,7,Promising,Cluster 3
17234.0,183,14,149.89000000000001,183,1,1,1,2,1112,5,Needs Attention,Cluster 1
17235.0,25,29,550.06,372,3,2,2,4,3224,11,Loyal,Cluster 1
17236.0,13,105,916.13,363,4,4,3,4,4434,15,Can't Loose Them,Cluster 2
17237.0,11,19,314.69,22,4,2,2,1,4221,9,Potential,Cluster 3
17238.0,3,566,3744.65,371,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17239.0,313,16,379.95,352,1,1,2,4,1124,8,Potential,Cluster 1
17242.0,108,40,1135.04,180,2,2,3,2,2232,9,Potential,Cluster 0
17243.0,1,407,8628.55,370,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17244.0,53,31,954.9,53,2,2,3,1,2231,8,Potential,Cluster 3
17245.0,205,9,171.45,205,1,1,1,2,1112,5,Needs Attention,Cluster 1
17247.0,15,55,282.19,15,4,3,1,1,4311,9,Potential,Cluster 3
17248.0,120,69,318.65,120,2,3,2,2,2322,9,Potential,Cluster 0
17250.0,4,57,384.52,261,4,3,2,3,4323,12,Champions,Cluster 0
17251.0,363,39,283.28000000000003,363,1,2,1,4,1214,8,Potential,Cluster 1
17252.0,117,87,353.86,186,2,3,2,2,2322,9,Potential,Cluster 0
17253.0,18,18,178.26,18,3,2,1,1,3211,7,Promising,Cluster 3
17254.0,5,112,272.44,15,4,4,1,1,4411,10,Loyal,Cluster 0
17255.0,41,78,298.41,299,3,3,2,3,3323,11,Loyal,Cluster 0
17256.0,107,16,240.0,312,2,1,1,3,2113,7,Promising,Cluster 1
17259.0,148,124,603.37,368,1,4,2,4,1424,11,Loyal,Cluster 1
17262.0,52,12,1253.3600000000001,366,2,1,3,4,2134,10,Loyal,Cluster 1
17263.0,208,23,63.440000000000005,208,1,2,1,2,1212,6,Promising,Cluster 1
17265.0,139,127,562.9,181,2,4,2,2,2422,10,Loyal,Cluster 0
17266.0,2,80,310.64,148,4,3,2,2,4322,11,Loyal,Cluster 0
17267.0,127,38,317.62,127,2,2,2,2,2222,8,Potential,Cluster 3
17268.0,108,6,763.64,245,2,1,3,2,2132,8,Potential,Cluster 3
17272.0,42,116,2144.53,263,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
17274.0,35,27,111.97999999999999,35,3,2,1,1,3211,7,Promising,Cluster 3
17277.0,228,69,1065.3500000000001,323,1,3,3,3,1333,10,Loyal,Cluster 1
17278.0,241,15,246.04,241,1,1,1,2,1112,5,Needs Attention,Cluster 1
17279.0,58,9,187.82999999999998,58,2,1,1,1,2111,5,Needs Attention,Cluster 3
17282.0,130,94,1703.41,300,2,3,4,3,2343,12,Champions,Cluster 2
17284.0,60,294,1641.68,336,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
17286.0,22,45,153.92,22,3,3,1,1,3311,8,Potential,Cluster 3
17287.0,26,124,1064.11,373,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
17288.0,9,142,1419.73,358,4,4,3,4,4434,15,Can't Loose Them,Cluster 2
17289.0,32,112,936.16,180,3,4,3,2,3432,12,Champions,Cluster 0
17290.0,4,102,525.24,16,4,3,2,1,4321,10,Loyal,Cluster 0
17291.0,308,1,550.8000000000001,308,1,1,2,3,1123,7,Promising,Cluster 1
17293.0,8,135,1875.1100000000001,361,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17295.0,29,69,556.95,65,3,3,2,1,3321,9,Potential,Cluster 0
17297.0,17,51,131.78,17,4,3,1,1,4311,9,Potential,Cluster 3
17298.0,101,30,498.42,125,2,2,2,2,2222,8,Potential,Cluster 3
17299.0,12,57,669.11,173,4,3,3,2,4332,12,Champions,Cluster 0
17301.0,21,66,197.63,21,3,3,1,1,3311,8,Potential,Cluster 3
17302.0,15,81,1119.93,306,4,3,3,3,4333,13,Champions,Cluster 2
17303.0,361,53,250.04,361,1,3,1,4,1314,9,Potential,Cluster 1
17306.0,11,69,8600.73,353,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
17307.0,365,1,-152.64000000000001,365,1,1,1,4,1114,7,Promising,Cluster 1
17309.0,95,12,82.75,95,2,1,1,1,2111,5,Needs Attention,Cluster 3
17311.0,78,55,1384.85,317,2,3,3,3,2333,11,Loyal,Cluster 2
17312.0,139,14,644.3,159,2,1,2,2,2122,7,Promising,Cluster 3
17313.0,18,28,2288.13,31,3,2,4,1,3241,10,Loyal,Cluster 0
17314.0,25,136,2514.76,313,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
17315.0,1,487,6204.46,358,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17317.0,46,11,2524.02,90,3,1,4,1,3141,9,Potential,Cluster 0
17320.0,100,73,1200.6200000000001,368,2,3,3,4,2334,12,Champions,Cluster 2
17321.0,8,107,700.86,68,4,4,3,1,4431,12,Champions,Cluster 0
17323.0,15,204,908.99,292,4,4,3,3,4433,14,Can't Loose Them,Cluster 2
17324.0,18,50,990.23,367,3,3,3,4,3334,13,Champions,Cluster 2
17325.0,280,6,96.8,280,1,1,1,3,1113,6,Promising,Cluster 1
17329.0,14,33,523.11,315,4,2,2,3,4223,11,Loyal,Cluster 3
17330.0,23,6,363.9,68,3,1,2,1,3121,7,Promising,Cluster 3
17331.0,124,1,175.2,124,2,1,1,2,2112,6,Promising,Cluster 3
17333.0,86,28,494.25,86,2,2,2,1,2221,7,Promising,Cluster 3
17334.0,301,12,306.6,309,1,1,2,3,1123,7,Promising,Cluster 1
17337.0,151,548,1944.32,310,1,4,4,3,1443,12,Champions,Cluster 2
17338.0,17,757,6612.18,361,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17339.0,94,9,243.36,365,2,1,1,4,2114,8,Potential,Cluster 1
17340.0,9,424,11891.18,366,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17341.0,157,183,781.36,367,1,4,3,4,1434,12,Champions,Cluster 2
17343.0,355,17,193.64,355,1,1,1,4,1114,7,Promising,Cluster 1
17344.0,46,32,160.57,46,3,2,1,1,3211,7,Promising,Cluster 3
17345.0,15,87,537.74,197,4,3,2,2,4322,11,Loyal,Cluster 0
17346.0,4,503,2611.58,373,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17347.0,86,1,228.96,86,2,1,1,1,2111,5,Needs Attention,Cluster 3
17348.0,15,215,1159.52,298,4,4,3,3,4433,14,Can't Loose Them,Cluster 2
17349.0,179,9,110.75,179,1,1,1,2,1112,5,Needs Attention,Cluster 1
17350.0,8,72,1256.19,51,4,3,3,1,4331,11,Loyal,Cluster 0
17351.0,36,27,587.15,273,3,2,2,3,3223,10,Loyal,Cluster 3
17353.0,129,8,1740.0,154,2,1,4,2,2142,9,Potential,Cluster 0
17354.0,51,16,1393.06,51,2,1,3,1,2131,7,Promising,Cluster 3
17356.0,312,19,178.22,312,1,2,1,3,1213,7,Promising,Cluster 1
17357.0,24,45,388.14,24,3,3,2,1,3321,9,Potential,Cluster 0
17358.0,303,59,365.85,355,1,3,2,4,1324,10,Loyal,Cluster 1
17359.0,11,15,127.86,11,4,1,1,1,4111,7,Promising,Cluster 3
17360.0,17,132,585.79,184,4,4,2,2,4422,12,Champions,Cluster 0
17361.0,49,29,488.2,292,3,2,2,3,3223,10,Loyal,Cluster 3
17362.0,239,35,312.23,310,1,2,2,3,1223,8,Potential,Cluster 1
17364.0,1,414,4455.73,331,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
17365.0,13,468,4801.56,333,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17367.0,238,34,168.4,238,1,2,1,2,1212,6,Promising,Cluster 1
17368.0,23,128,1349.52,338,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
17370.0,73,33,446.18,170,2,2,2,2,2222,8,Potential,Cluster 3
17371.0,17,87,423.89,361,4,3,2,4,4324,13,Champions,Cluster 2
17372.0,41,253,1342.68,363,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
17373.0,40,57,646.92,313,3,3,2,3,3323,11,Loyal,Cluster 0
17374.0,219,28,495.77,281,1,2,2,3,1223,8,Potential,Cluster 1
17375.0,190,71,372.5,361,1,3,2,4,1324,10,Loyal,Cluster 1
17376.0,71,24,203.2,311,2,2,1,3,2213,8,Potential,Cluster 1
17377.0,24,419,3925.92,374,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
17379.0,11,83,404.66,11,4,3,2,1,4321,10,Loyal,Cluster 0
17381.0,9,110,20272.43,372,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17382.0,65,2,65.4,65,2,1,1,1,2111,5,Needs Attention,Cluster 3
17383.0,4,51,199.29,4,4,3,1,1,4311,9,Potential,Cluster 3
17384.0,19,15,336.4,219,3,1,2,2,3122,8,Potential,Cluster 3
17385.0,15,47,261.11,15,4,3,1,1,4311,9,Potential,Cluster 3
17386.0,8,28,2686.42,166,4,2,4,2,4242,12,Champions,Cluster 0
17387.0,20,78,784.11,34,3,3,3,1,3331,10,Loyal,Cluster 0
17388.0,78,15,1259.56,288,2,1,3,3,2133,9,Potential,Cluster 1
17389.0,1,224,31300.079999999998,339,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17391.0,164,3,508.8,165,1,1,2,2,1122,6,Promising,Cluster 1
17392.0,307,62,457.91,358,1,3,2,4,1324,10,Loyal,Cluster 1
17394.0,219,4,203.86999999999998,219,1,1,1,2,1112,5,Needs Attention,Cluster 1
17396.0,39,27,7330.8,372,3,2,4,4,3244,13,Champions,Cluster 2
17397.0,22,92,696.41,22,3,3,3,1,3331,10,Loyal,Cluster 0
17398.0,115,38,653.38,255,2,2,3,3,2233,10,Loyal,Cluster 1
17400.0,126,213,2129.96,353,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
17402.0,5,59,2633.85,369,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
17403.0,36,33,281.62,36,3,2,1,1,3211,7,Promising,Cluster 3
17404.0,4,201,30300.82,360,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17405.0,1,94,967.22,150,4,3,3,2,4332,12,Champions,Cluster 0
17406.0,330,116,1928.72,367,1,4,4,4,1444,13,Champions,Cluster 2
17408.0,163,2,32.65,163,1,1,1,2,1112,5,Needs Attention,Cluster 1
17409.0,185,13,771.85,248,1,1,3,2,1132,7,Promising,Cluster 1
17410.0,16,64,1214.72,215,4,3,3,2,4332,12,Champions,Cluster 0
17411.0,12,43,748.94,366,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
17412.0,3,66,1258.06,372,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
17414.0,44,6,778.0,185,3,1,3,2,3132,9,Potential,Cluster 3
17415.0,80,14,507.84,80,2,1,2,1,2121,6,Promising,Cluster 3
17416.0,30,271,6838.34,281,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
17418.0,42,30,463.46000000000004,324,3,2,2,3,3223,10,Loyal,Cluster 3
17419.0,11,208,4200.97,367,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17420.0,50,30,598.83,374,3,2,2,4,3224,11,Loyal,Cluster 1
17422.0,16,135,1853.1299999999999,296,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
17423.0,45,28,663.63,218,3,2,3,2,3232,10,Loyal,Cluster 0
17425.0,19,43,759.17,61,3,3,3,1,3331,10,Loyal,Cluster 0
17426.0,4,272,5022.26,282,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
17427.0,72,2,100.8,72,2,1,1,1,2111,5,Needs Attention,Cluster 3
17428.0,1,343,17078.45,369,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17429.0,121,42,512.12,219,2,2,2,2,2222,8,Potential,Cluster 3
17430.0,33,14,265.76,365,3,1,1,4,3114,9,Potential,Cluster 1
17431.0,313,43,403.3,313,1,3,2,3,1323,9,Potential,Cluster 1
17432.0,18,48,365.76,37,3,3,2,1,3321,9,Potential,Cluster 0
17433.0,88,54,303.15999999999997,88,2,3,2,1,2321,8,Potential,Cluster 3
17434.0,2,138,2333.42,85,4,4,4,1,4441,13,Champions,Cluster 0
17436.0,2,9,216.29999999999998,227,4,1,1,2,4112,8,Potential,Cluster 3
17438.0,247,19,378.3,254,1,2,2,3,1223,8,Potential,Cluster 1
17440.0,148,8,177.1,248,1,1,1,2,1112,5,Needs Attention,Cluster 1
17442.0,29,140,2210.2599999999998,365,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
17443.0,220,1,534.24,220,1,1,2,2,1122,6,Promising,Cluster 1
17444.0,148,135,2940.04,173,1,4,4,2,1442,11,Loyal,Cluster 0
17446.0,177,9,120.9,310,1,1,1,3,1113,6,Promising,Cluster 1
17447.0,40,36,541.53,72,3,2,2,1,3221,8,Potential,Cluster 3
17448.0,145,1,-4287.63,145,1,1,1,2,1112,5,Needs Attention,Cluster 1
17449.0,2,279,2504.86,360,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17450.0,8,351,187482.17,368,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17451.0,1,107,1648.95,106,4,4,4,1,4441,13,Champions,Cluster 0
17453.0,18,19,486.71999999999997,64,3,2,2,1,3221,8,Potential,Cluster 3
17454.0,192,61,517.53,360,1,3,2,4,1324,10,Loyal,Cluster 1
17455.0,204,8,131.7,204,1,1,1,2,1112,5,Needs Attention,Cluster 1
17456.0,365,17,249.86,365,1,1,1,4,1114,7,Promising,Cluster 1
17457.0,127,19,1737.7,339,2,2,4,4,2244,12,Champions,Cluster 2
17458.0,15,54,316.5,15,4,3,2,1,4321,10,Loyal,Cluster 0
17459.0,43,111,657.3,60,3,4,3,1,3431,11,Loyal,Cluster 0
17460.0,79,37,452.63,373,2,2,2,4,2224,10,Loyal,Cluster 1
17461.0,23,111,757.46,30,3,4,3,1,3431,11,Loyal,Cluster 0
17462.0,51,28,662.94,284,2,2,3,3,2233,10,Loyal,Cluster 1
17463.0,16,219,1881.36,313,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
17464.0,158,9,289.96000000000004,158,1,1,1,2,1112,5,Needs Attention,Cluster 1
17466.0,10,41,763.28,79,4,2,3,1,4231,10,Loyal,Cluster 0
17468.0,10,5,137.0,14,4,1,1,1,4111,7,Promising,Cluster 3
17469.0,16,90,1843.06,205,4,3,4,2,4342,13,Champions,Cluster 0
17470.0,45,78,1125.07,368,3,3,3,4,3334,13,Champions,Cluster 2
17472.0,191,181,710.29,299,1,4,3,3,1433,11,Loyal,Cluster 2
17475.0,79,14,194.37,79,2,1,1,1,2111,5,Needs Attention,Cluster 3
17480.0,74,31,506.51,78,2,2,2,1,2221,7,Promising,Cluster 3
17481.0,4,83,1249.34,94,4,3,3,1,4331,11,Loyal,Cluster 0
17483.0,65,21,414.04,183,2,2,2,2,2222,8,Potential,Cluster 3
17486.0,261,24,396.87,261,1,2,2,3,1223,8,Potential,Cluster 1
17489.0,59,29,376.64,213,2,2,2,2,2222,8,Potential,Cluster 3
17490.0,1,86,1926.8799999999999,177,4,3,4,2,4342,13,Champions,Cluster 0
17491.0,1,110,3541.92,368,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17492.0,248,12,374.57,248,1,1,2,2,1122,6,Promising,Cluster 1
17495.0,8,27,497.56,39,4,2,2,1,4221,9,Potential,Cluster 3
17496.0,359,10,271.05,359,1,1,1,4,1114,7,Promising,Cluster 1
17498.0,76,17,272.22,76,2,1,1,1,2111,5,Needs Attention,Cluster 3
17499.0,290,40,622.88,290,1,2,2,3,1223,8,Potential,Cluster 1
17500.0,17,5,1138.0,30,4,1,3,1,4131,9,Potential,Cluster 3
17501.0,221,18,288.6,221,1,2,1,2,1212,6,Promising,Cluster 1
17502.0,9,28,689.1,29,4,2,3,1,4231,10,Loyal,Cluster 0
17503.0,3,38,558.96,39,4,2,2,1,4221,9,Potential,Cluster 3
17504.0,206,140,2745.2799999999997,323,1,4,4,3,1443,12,Champions,Cluster 2
17505.0,162,52,1145.84,206,1,3,3,2,1332,9,Potential,Cluster 1
17506.0,70,16,294.29,76,2,1,2,1,2121,6,Promising,Cluster 3
17507.0,262,88,605.58,309,1,3,2,3,1323,9,Potential,Cluster 1
17508.0,281,22,387.31,281,1,2,2,3,1223,8,Potential,Cluster 1
17509.0,58,369,6100.74,63,2,4,4,1,2441,11,Loyal,Cluster 0
17510.0,25,20,308.48,25,3,2,2,1,3221,8,Potential,Cluster 3
17511.0,3,1076,88125.38,374,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
17512.0,29,106,2920.04,302,3,4,4,3,3443,14,Can't Loose Them,Cluster 2
17513.0,72,6,513.2,72,2,1,2,1,2121,6,Promising,Cluster 3
17514.0,128,40,208.65,128,2,2,1,2,2212,7,Promising,Cluster 3
17515.0,31,87,639.02,318,3,3,2,3,3323,11,Loyal,Cluster 0
17516.0,15,137,768.08,286,4,4,3,3,4433,14,Can't Loose Them,Cluster 2
17517.0,309,11,153.94,309,1,1,1,3,1113,6,Promising,Cluster 1
17519.0,17,83,1839.07,368,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
17520.0,54,30,546.81,54,2,2,2,1,2221,7,Promising,Cluster 3
17521.0,24,46,721.9599999999999,199,3,3,3,2,3332,11,Loyal,Cluster 0
17522.0,2,73,1070.71,218,4,3,3,2,4332,12,Champions,Cluster 0
17523.0,11,33,652.74,19,4,2,3,1,4231,10,Loyal,Cluster 0
17524.0,361,6,145.0,361,1,1,1,4,1114,7,Promising,Cluster 1
17525.0,360,9,422.70000000000005,360,1,1,2,4,1124,8,Potential,Cluster 1
17526.0,1,23,706.7,366,4,2,3,4,4234,13,Champions,Cluster 2
17527.0,54,49,888.86,218,2,3,3,2,2332,10,Loyal,Cluster 0
17528.0,1,260,3540.1,71,4,4,4,1,4441,13,Champions,Cluster 0
